state,YYYY-MM-DD,daily_rain,max_temp,min_temp,radiation,rh_tmax,rh_tmin
VIC,2018-01-12,0.52,28.15,20.37,6.1,51.04,79.85
VIC,2018-01-13,8.39,20.27,12.96,13.76,55.58,86.91
VIC,2018-01-14,8.03,20.73,8.5,27.35,44.84,93.69
VIC,2018-01-15,0.58,23.68,11.11,22.81,50.56,97.2
VIC,2018-01-16,0.2,26.17,10.7,29.19,38.49,93.51
VIC,2018-01-17,0.0,30.23,10.8,30.12,27.48,84.93
VIC,2018-01-18,0.0,37.21,13.81,30.11,17.9,67.62
VIC,2018-01-19,0.0,39.29,17.9,29.61,15.28,51.04
VIC,2018-01-20,0.01,32.55,17.92,23.24,36.36,77.35
VIC,2018-01-21,0.05,32.53,19.16,17.88,36.86,76.52
VIC,2018-01-22,0.07,30.42,18.56,22.74,42.75,83.46
VIC,2018-01-23,0.37,28.81,14.93,26.42,38.92,85.55
VIC,2018-01-24,0.14,28.65,14.12,23.81,42.34,92.12
VIC,2018-01-25,0.55,31.62,16.32,22.93,40.28,92.83
VIC,2018-01-26,3.12,31.43,17.73,20.93,45.7,95.33
VIC,2018-01-27,4.6,32.73,18.77,24.24,45.32,97.9
VIC,2018-01-28,0.21,36.85,20.33,27.01,34.91,87.84
VIC,2018-01-29,0.04,33.11,23.17,16.01,40.8,71.44
VIC,2018-01-30,13.46,20.35,14.6,12.02,61.83,86.88
VIC,2018-01-31,4.53,19.7,10.45,21.71,42.68,76.42
VIC,2018-02-01,0.05,22.47,8.61,26.0,35.52,83.3
VIC,2018-02-02,0.01,24.58,10.69,26.09,40.78,92.48
VIC,2018-02-03,0.06,26.78,13.27,25.55,42.23,92.1
VIC,2018-02-04,0.11,28.22,12.99,28.08,38.32,90.91
VIC,2018-02-05,0.0,29.65,13.2,24.9,36.65,90.25
VIC,2018-02-06,0.0,30.96,14.91,26.44,34.92,84.48
VIC,2018-02-07,0.03,34.38,16.7,27.25,30.9,82.45
VIC,2018-02-08,0.01,32.7,18.83,18.57,35.09,74.57
VIC,2018-02-09,0.01,29.02,18.39,15.18,45.94,83.09
VIC,2018-02-10,0.07,31.42,16.71,11.61,37.8,88.42
VIC,2018-02-11,1.52,23.41,12.86,20.49,47.44,89.65
VIC,2018-02-12,0.05,23.52,11.33,21.12,38.4,82.14
VIC,2018-02-13,0.01,27.39,10.42,25.8,36.97,96.88
VIC,2018-02-14,0.52,23.91,13.81,23.18,42.09,77.52
VIC,2018-02-15,0.11,22.83,9.18,17.73,36.54,85.28
VIC,2018-02-16,0.63,23.83,11.87,24.59,43.86,90.97
VIC,2018-02-17,0.02,27.37,8.94,24.32,33.16,94.51
VIC,2018-02-18,0.0,27.77,11.91,19.36,39.18,91.77
VIC,2018-02-19,1.97,24.1,15.56,16.25,55.74,90.18
VIC,2018-02-20,1.07,27.57,13.51,24.21,36.06,83.52
VIC,2018-02-21,0.01,26.92,13.95,14.26,35.44,78.04
VIC,2018-02-22,0.2,27.4,16.99,12.94,42.92,79.84
VIC,2018-02-23,1.45,31.8,18.17,13.89,38.7,85.06
VIC,2018-02-24,0.5,29.63,19.47,11.48,45.53,79.2
VIC,2018-02-25,3.78,20.05,13.04,14.95,46.87,72.31
VIC,2018-02-26,2.81,25.51,11.64,22.49,41.23,92.95
VIC,2018-02-27,0.07,30.14,11.63,24.05,32.15,94.18
VIC,2018-02-28,0.01,28.66,15.64,20.5,32.19,70.1
VIC,2018-03-01,0.45,23.0,13.15,17.88,49.52,89.55
VIC,2018-03-02,0.11,25.11,12.03,17.81,43.14,92.82
VIC,2018-03-03,0.01,29.87,11.89,22.51,34.38,93.67
VIC,2018-03-04,0.01,23.25,12.13,19.7,45.28,88.81
VIC,2018-03-05,0.02,21.46,10.27,17.43,45.45,88.89
VIC,2018-03-06,0.02,25.2,10.25,21.82,36.63,89.15
VIC,2018-03-07,0.0,27.91,11.38,22.42,34.9,91.01
VIC,2018-03-08,0.0,29.0,11.98,22.21,33.58,88.98
VIC,2018-03-09,0.0,30.09,12.52,22.0,32.79,86.83
VIC,2018-03-10,0.0,32.46,12.72,21.74,24.56,78.14
VIC,2018-03-11,0.0,28.46,14.63,19.33,35.97,77.16
VIC,2018-03-12,0.02,22.67,12.02,16.83,39.95,77.39
VIC,2018-03-13,0.17,22.9,11.32,18.8,43.31,88.04
VIC,2018-03-14,0.0,24.09,11.15,18.94,40.99,89.25
VIC,2018-03-15,0.0,22.49,10.92,13.93,46.02,92.62
VIC,2018-03-16,0.05,25.42,9.94,16.05,41.8,97.2
VIC,2018-03-17,0.07,31.45,13.55,15.91,27.07,78.98
VIC,2018-03-18,0.72,22.79,17.29,13.86,46.58,64.7
VIC,2018-03-19,0.86,24.31,8.93,16.93,32.03,81.17
VIC,2018-03-20,0.91,19.19,11.35,12.57,54.74,86.83
VIC,2018-03-21,0.3,22.91,10.36,15.95,40.5,85.04
VIC,2018-03-22,0.08,24.94,10.93,17.14,36.44,85.33
VIC,2018-03-23,0.18,26.96,12.82,17.22,35.73,84.56
VIC,2018-03-24,2.06,23.9,15.47,6.95,54.82,89.85
VIC,2018-03-25,13.83,21.97,15.51,10.56,60.41,88.32
VIC,2018-03-26,7.75,16.59,6.9,10.8,49.46,90.57
VIC,2018-03-27,1.89,20.92,6.21,14.4,41.95,98.02
VIC,2018-03-28,0.06,27.43,9.38,16.85,26.28,77.29
VIC,2018-03-29,0.07,24.21,11.73,16.6,45.55,93.25
VIC,2018-03-30,0.04,22.97,10.06,15.82,46.19,96.28
VIC,2018-03-31,0.01,22.71,9.31,16.7,42.83,94.15
VIC,2018-04-01,0.01,25.64,9.41,12.47,36.6,93.66
VIC,2018-04-02,0.12,21.45,11.65,14.24,48.78,88.42
VIC,2018-04-03,0.09,21.73,9.74,14.62,48.24,96.16
VIC,2018-04-04,0.02,24.24,9.15,16.56,38.94,94.2
VIC,2018-04-05,0.02,22.69,9.7,13.92,48.96,97.32
VIC,2018-04-06,0.07,21.8,10.08,13.4,48.3,93.66
VIC,2018-04-07,0.02,23.24,7.47,16.03,41.55,97.27
VIC,2018-04-08,0.0,29.02,9.21,14.83,24.96,81.94
VIC,2018-04-09,0.01,25.97,12.38,15.31,41.36,89.99
VIC,2018-04-10,0.04,28.74,13.37,9.55,32.01,80.17
VIC,2018-04-11,0.13,29.8,15.53,11.57,36.15,81.3
VIC,2018-04-12,0.13,26.69,16.02,10.85,40.14,75.05
VIC,2018-04-13,0.05,24.41,9.14,14.07,42.25,97.07
VIC,2018-04-14,1.7,15.2,10.2,5.83,59.7,81.6
VIC,2018-04-15,11.2,17.34,8.22,6.34,62.21,97.53
VIC,2018-04-16,5.39,19.21,11.87,7.76,66.31,97.58
VIC,2018-04-17,1.68,16.96,8.31,11.7,47.28,82.57
VIC,2018-04-18,0.04,20.5,4.64,14.43,41.1,98.0
VIC,2018-04-19,0.01,23.08,8.08,13.4,41.06,95.95
VIC,2018-04-20,0.02,23.25,8.48,13.77,43.99,96.3
VIC,2018-04-21,0.11,23.54,9.11,12.13,44.31,95.38
VIC,2018-04-22,0.05,22.91,9.42,12.85,48.4,97.09
VIC,2018-04-23,0.07,25.18,9.45,13.0,40.48,95.88
VIC,2018-04-24,0.04,24.92,11.51,8.58,34.44,76.94
VIC,2018-04-25,0.45,21.1,11.61,9.72,56.23,95.46
VIC,2018-04-26,0.23,18.32,8.2,9.95,57.81,97.41
VIC,2018-04-27,0.04,18.06,6.41,10.93,51.82,97.3
VIC,2018-04-28,0.03,19.61,5.78,12.7,48.22,98.51
VIC,2018-04-29,0.05,18.25,7.71,10.71,55.21,98.69
VIC,2018-04-30,0.08,19.85,5.44,12.62,46.5,96.43
VIC,2018-05-01,0.03,22.21,4.77,12.37,31.23,89.25
VIC,2018-05-02,0.01,21.9,9.8,8.46,33.93,72.83
VIC,2018-05-03,0.01,22.38,10.22,7.14,34.49,74.33
VIC,2018-05-04,11.53,14.88,9.35,7.59,63.62,90.26
VIC,2018-05-05,2.24,18.05,7.55,9.26,55.4,96.09
VIC,2018-05-06,0.41,18.92,7.38,11.01,54.28,97.25
VIC,2018-05-07,0.09,18.63,7.28,8.28,47.34,91.37
VIC,2018-05-08,0.35,17.6,7.71,10.99,53.79,93.84
VIC,2018-05-09,0.06,17.33,4.84,8.61,53.11,98.58
VIC,2018-05-10,7.74,11.03,5.94,7.24,65.79,91.47
VIC,2018-05-11,11.18,12.26,4.05,4.48,67.0,98.66
VIC,2018-05-12,10.81,14.55,7.05,7.82,62.7,95.84
VIC,2018-05-13,1.83,15.36,8.33,8.38,63.59,95.16
VIC,2018-05-14,0.41,16.02,4.95,10.41,54.2,94.7
VIC,2018-05-15,0.32,14.2,5.83,7.35,63.2,96.16
VIC,2018-05-16,0.95,13.12,4.68,8.13,60.59,96.81
VIC,2018-05-17,0.06,13.33,5.44,6.8,58.3,91.4
VIC,2018-05-18,1.71,15.03,8.25,7.06,70.55,98.71
VIC,2018-05-19,1.37,13.23,6.27,7.03,68.88,98.37
VIC,2018-05-20,0.26,14.38,6.65,4.71,66.91,97.96
VIC,2018-05-21,4.5,14.44,9.07,6.55,71.76,96.99
VIC,2018-05-22,1.1,15.08,10.0,5.08,73.1,96.95
VIC,2018-05-23,1.83,14.32,9.38,6.0,74.0,97.54
VIC,2018-05-24,0.17,15.12,9.07,7.06,58.4,84.49
VIC,2018-05-25,0.05,15.42,5.61,9.64,51.89,90.29
VIC,2018-05-26,0.03,17.24,3.0,9.9,45.56,95.98
VIC,2018-05-27,0.02,18.65,6.1,7.73,48.78,97.98
VIC,2018-05-28,0.3,18.55,9.94,7.05,47.85,81.94
VIC,2018-05-29,5.71,14.9,9.5,7.02,65.93,89.67
VIC,2018-05-30,4.03,13.12,4.05,8.71,58.67,98.73
VIC,2018-05-31,4.48,12.91,5.56,8.97,62.25,96.79
VIC,2018-06-01,0.33,13.77,1.75,9.53,51.03,98.88
VIC,2018-06-02,0.41,14.17,2.24,8.97,53.7,99.54
VIC,2018-06-03,0.47,13.99,3.22,8.6,57.92,99.65
VIC,2018-06-04,0.55,14.1,4.11,8.36,61.07,99.83
VIC,2018-06-05,0.65,14.62,4.42,9.05,58.64,99.42
VIC,2018-06-06,0.18,16.37,3.43,9.45,48.24,99.0
VIC,2018-06-07,0.05,15.71,6.23,5.68,55.43,95.39
VIC,2018-06-08,2.32,12.16,9.33,3.83,76.22,89.94
VIC,2018-06-09,5.81,14.08,8.17,6.99,72.51,99.12
VIC,2018-06-10,0.21,14.49,3.81,8.93,57.68,99.75
VIC,2018-06-11,0.15,14.7,3.81,8.33,55.93,99.3
VIC,2018-06-12,7.61,13.58,6.45,5.73,71.0,99.22
VIC,2018-06-13,3.75,11.9,6.07,6.31,66.4,93.77
VIC,2018-06-14,4.12,12.66,5.32,7.2,62.28,96.26
VIC,2018-06-15,7.48,11.32,6.51,6.09,66.75,90.85
VIC,2018-06-16,5.11,10.23,4.15,6.8,63.01,91.84
VIC,2018-06-17,10.94,10.56,4.33,5.3,72.36,98.2
VIC,2018-06-18,10.37,11.04,5.02,7.05,68.36,95.61
VIC,2018-06-19,2.31,11.98,1.31,8.7,56.49,99.73
VIC,2018-06-20,0.16,11.87,1.84,7.8,55.5,98.71
VIC,2018-06-21,0.04,12.89,1.03,9.04,51.23,98.08
VIC,2018-06-22,0.06,12.44,1.08,8.77,53.28,98.76
VIC,2018-06-23,0.23,11.42,1.94,6.44,60.76,98.8
VIC,2018-06-24,0.56,11.1,3.98,6.88,62.88,94.72
VIC,2018-06-25,0.19,11.72,3.47,7.74,57.39,94.15
VIC,2018-06-26,0.28,12.02,2.76,8.17,58.05,97.41
VIC,2018-06-27,0.04,11.67,2.23,7.06,55.89,95.14
VIC,2018-06-28,0.44,10.87,2.38,6.39,62.91,98.12
VIC,2018-06-29,0.54,11.38,3.32,6.67,67.62,98.86
VIC,2018-06-30,1.81,11.47,5.31,6.23,65.84,95.2
VIC,2018-07-01,1.67,11.91,1.38,9.1,54.72,98.44
VIC,2018-07-02,0.13,12.17,-0.08,9.43,50.28,98.6
VIC,2018-07-03,0.1,13.35,1.92,7.08,49.07,95.57
VIC,2018-07-04,0.13,15.3,5.39,7.1,45.73,84.12
VIC,2018-07-05,0.7,16.73,7.96,5.7,47.91,82.11
VIC,2018-07-06,4.23,12.27,8.23,7.18,69.49,89.39
VIC,2018-07-07,5.51,10.48,5.91,6.4,65.51,87.95
VIC,2018-07-08,5.05,12.03,6.11,6.46,71.84,99.17
VIC,2018-07-09,2.79,11.84,6.04,7.43,68.62,96.65
VIC,2018-07-10,0.39,10.74,4.21,7.55,61.57,89.7
VIC,2018-07-11,1.1,9.23,2.41,6.63,61.76,90.44
VIC,2018-07-12,2.75,10.39,1.48,8.06,60.15,99.23
VIC,2018-07-13,1.2,11.64,1.47,8.77,57.82,99.53
VIC,2018-07-14,0.18,11.91,0.86,9.54,51.1,96.55
VIC,2018-07-15,0.05,12.09,1.34,9.41,48.5,93.23
VIC,2018-07-16,0.23,12.21,3.7,6.95,48.75,82.91
VIC,2018-07-17,0.15,15.34,4.6,8.73,44.07,85.95
VIC,2018-07-18,3.98,12.87,3.14,9.29,53.75,95.06
VIC,2018-07-19,0.34,14.07,4.8,8.06,46.73,83.08
VIC,2018-07-20,6.16,10.0,3.44,7.74,64.02,95.9
VIC,2018-07-21,2.72,10.98,2.39,8.37,60.68,97.37
VIC,2018-07-22,0.15,12.13,3.22,9.22,55.05,93.18
VIC,2018-07-23,0.21,12.34,3.37,7.55,45.95,81.35
VIC,2018-07-24,4.44,13.5,5.03,7.49,59.44,95.96
VIC,2018-07-25,5.81,12.86,5.2,9.27,60.94,94.94
VIC,2018-07-26,0.6,12.95,3.97,8.89,60.0,97.95
VIC,2018-07-27,0.31,16.07,4.5,10.03,52.19,97.23
VIC,2018-07-28,0.18,16.3,5.39,9.83,53.99,98.04
VIC,2018-07-29,4.3,12.01,7.41,8.0,68.64,90.75
VIC,2018-07-30,3.33,10.98,4.36,8.05,63.63,93.54
VIC,2018-07-31,0.93,13.4,5.09,9.34,56.34,93.25
VIC,2018-08-01,3.51,12.99,4.98,10.58,59.6,95.44
VIC,2018-08-02,0.32,14.56,1.73,11.74,47.28,98.08
VIC,2018-08-03,0.29,14.58,5.32,6.14,44.19,78.56
VIC,2018-08-04,7.92,13.36,5.27,8.76,58.13,94.45
VIC,2018-08-05,0.17,15.96,6.68,11.43,44.34,80.03
VIC,2018-08-06,1.42,11.06,5.96,8.15,63.89,88.2
VIC,2018-08-07,3.77,11.64,3.86,9.34,56.67,92.57
VIC,2018-08-08,7.25,12.79,5.66,7.65,64.62,94.61
VIC,2018-08-09,3.39,12.92,3.16,9.96,53.98,94.96
VIC,2018-08-10,0.09,17.31,5.41,11.65,40.23,83.35
VIC,2018-08-11,4.69,11.31,6.27,7.75,65.69,89.78
VIC,2018-08-12,5.12,11.46,1.76,10.77,54.71,97.21
VIC,2018-08-13,1.58,13.07,4.79,8.67,68.91,99.47
VIC,2018-08-14,0.38,15.39,6.25,12.43,54.84,92.65
VIC,2018-08-15,0.47,14.53,7.8,8.65,52.7,79.89
VIC,2018-08-16,2.6,12.53,3.98,10.82,58.63,93.77
VIC,2018-08-17,0.43,13.42,3.3,11.33,56.2,97.34
VIC,2018-08-18,4.15,10.97,5.1,9.85,66.8,94.91
VIC,2018-08-19,7.82,10.12,3.55,10.36,60.44,93.22
VIC,2018-08-20,3.46,10.37,1.72,9.52,61.14,98.77
VIC,2018-08-21,2.23,11.1,4.51,9.46,66.25,94.99
VIC,2018-08-22,1.65,12.81,3.78,11.49,62.9,99.89
VIC,2018-08-23,0.52,14.05,2.07,12.39,53.81,99.04
VIC,2018-08-24,0.04,15.22,1.71,14.46,49.61,98.28
VIC,2018-08-25,0.03,15.4,1.77,14.56,50.08,99.09
VIC,2018-08-26,0.13,14.4,3.09,13.08,55.2,98.82
VIC,2018-08-27,1.16,11.43,2.43,13.79,54.21,93.81
VIC,2018-08-28,0.41,11.01,-0.18,13.43,55.38,98.22
VIC,2018-08-29,0.42,12.73,-1.32,15.04,44.14,96.59
VIC,2018-08-30,0.32,13.37,1.95,6.62,42.56,87.77
VIC,2018-08-31,2.72,13.13,6.02,7.3,60.35,91.59
VIC,2018-09-01,5.29,12.75,6.94,9.74,68.32,95.53
VIC,2018-09-02,1.56,11.6,1.87,12.47,58.86,98.39
VIC,2018-09-03,0.65,13.23,2.36,14.13,54.27,97.0
VIC,2018-09-04,0.11,16.37,1.88,15.97,45.9,99.46
VIC,2018-09-05,0.17,17.96,4.99,14.62,44.33,96.01
VIC,2018-09-06,0.66,17.35,9.48,9.46,52.93,85.85
VIC,2018-09-07,8.43,14.2,4.59,14.89,56.95,97.69
VIC,2018-09-08,0.34,14.91,1.51,15.92,52.15,99.48
VIC,2018-09-09,0.17,16.14,6.31,10.82,54.31,95.21
VIC,2018-09-10,0.24,17.55,7.13,15.26,56.12,96.76
VIC,2018-09-11,0.06,22.48,6.4,17.67,42.53,98.15
VIC,2018-09-12,0.28,15.92,7.43,16.2,47.96,82.33
VIC,2018-09-13,0.08,17.34,3.5,17.59,44.65,96.6
VIC,2018-09-14,0.01,21.0,4.88,18.45,34.39,88.63
VIC,2018-09-15,0.5,13.77,8.37,10.5,54.26,74.56
VIC,2018-09-16,3.71,12.23,1.14,14.48,52.62,97.97
VIC,2018-09-17,0.4,16.09,1.75,18.42,42.19,96.19
VIC,2018-09-18,0.06,18.11,5.65,13.35,28.51,64.19
VIC,2018-09-19,2.0,13.52,4.56,15.56,54.69,93.96
VIC,2018-09-20,0.6,15.45,1.11,17.74,48.64,98.62
VIC,2018-09-21,0.06,17.2,4.32,17.3,50.0,98.68
VIC,2018-09-22,0.01,18.17,3.87,17.9,50.77,97.22
VIC,2018-09-23,0.52,13.86,6.17,13.83,62.15,93.43
VIC,2018-09-24,0.33,14.71,2.91,17.62,45.54,92.46
VIC,2018-09-25,0.02,14.15,4.82,14.79,54.05,93.51
VIC,2018-09-26,0.39,17.58,2.5,20.02,41.11,97.73
VIC,2018-09-27,0.03,21.73,5.08,20.43,32.87,88.33
VIC,2018-09-28,0.25,14.8,5.74,13.91,59.63,96.62
VIC,2018-09-29,2.77,13.08,1.77,16.58,50.4,97.32
VIC,2018-09-30,0.43,16.36,3.2,18.76,48.01,98.21
VIC,2018-10-01,0.05,20.97,2.93,21.25,37.02,96.71
VIC,2018-10-02,0.05,23.45,9.14,14.56,33.41,79.86
VIC,2018-10-03,0.11,18.53,11.77,11.08,54.68,81.72
VIC,2018-10-04,1.21,15.37,7.51,14.53,52.48,85.04
VIC,2018-10-05,0.36,18.36,6.56,20.47,47.69,95.71
VIC,2018-10-06,0.02,21.31,5.18,21.77,41.25,97.27
VIC,2018-10-07,0.02,22.56,7.32,17.88,38.96,92.49
VIC,2018-10-08,0.14,24.41,9.42,19.48,36.3,87.74
VIC,2018-10-09,1.39,16.72,11.71,7.61,71.33,93.2
VIC,2018-10-10,7.92,14.68,7.65,17.19,54.89,84.82
VIC,2018-10-11,0.2,18.15,5.44,22.37,41.01,90.69
VIC,2018-10-12,0.04,20.47,6.18,23.4,40.95,93.97
VIC,2018-10-13,0.05,22.34,7.26,22.49,37.45,92.34
VIC,2018-10-14,0.08,24.66,10.34,20.19,38.99,91.18
VIC,2018-10-15,0.03,24.85,13.81,16.49,39.89,77.62
VIC,2018-10-16,1.74,21.93,15.39,9.75,60.04,87.36
VIC,2018-10-17,7.19,19.37,12.67,12.02,65.59,97.04
VIC,2018-10-18,4.6,18.5,11.61,10.47,64.95,97.04
VIC,2018-10-19,0.59,25.75,8.59,21.95,41.17,98.22
VIC,2018-10-20,2.22,16.74,10.36,12.84,63.29,93.41
VIC,2018-10-21,4.7,18.49,5.3,21.11,50.34,98.99
VIC,2018-10-22,0.13,25.74,5.9,24.95,31.6,96.12
VIC,2018-10-23,0.13,19.9,10.04,18.87,50.45,88.36
VIC,2018-10-24,0.1,17.42,5.01,22.51,42.8,90.39
VIC,2018-10-25,0.02,21.16,4.0,24.39,38.17,98.96
VIC,2018-10-26,0.0,19.13,5.94,22.12,45.71,95.92
VIC,2018-10-27,0.03,19.74,6.61,20.29,46.54,96.75
VIC,2018-10-28,0.05,18.9,4.95,24.78,34.35,82.33
VIC,2018-10-29,0.0,20.67,5.88,25.75,33.32,83.56
VIC,2018-10-30,0.0,25.11,5.17,25.33,31.77,94.04
VIC,2018-10-31,0.19,23.78,9.63,20.21,44.95,95.06
VIC,2018-11-01,0.18,32.01,11.75,17.28,28.23,88.85
VIC,2018-11-02,1.06,28.88,16.55,14.79,40.7,83.59
VIC,2018-11-03,1.62,20.0,9.71,22.71,39.77,76.32
VIC,2018-11-04,0.01,22.3,6.29,20.71,39.2,96.79
VIC,2018-11-05,2.47,25.51,12.05,12.71,45.91,96.92
VIC,2018-11-06,4.88,21.41,14.06,10.65,69.04,99.02
VIC,2018-11-07,12.95,15.21,8.07,16.5,56.03,86.97
VIC,2018-11-08,2.09,16.58,3.76,22.47,45.56,96.69
VIC,2018-11-09,0.21,19.01,5.43,18.23,43.93,97.63
VIC,2018-11-10,0.47,20.9,6.07,24.45,44.84,98.4
VIC,2018-11-11,0.02,22.87,7.3,27.38,39.95,96.79
VIC,2018-11-12,0.0,28.47,9.73,20.72,31.3,89.95
VIC,2018-11-13,0.04,28.16,15.38,12.95,31.3,65.9
VIC,2018-11-14,3.74,20.58,13.95,13.37,66.78,96.78
VIC,2018-11-15,2.42,18.78,9.6,22.36,49.72,86.82
VIC,2018-11-16,0.03,21.59,5.39,28.34,40.06,97.27
VIC,2018-11-17,0.08,21.27,7.6,27.91,39.34,88.52
VIC,2018-11-18,0.1,25.65,8.24,29.25,34.87,95.1
VIC,2018-11-19,0.0,28.92,11.9,26.75,29.64,81.52
VIC,2018-11-20,0.03,25.9,16.68,10.49,38.71,67.85
VIC,2018-11-21,13.0,20.15,10.24,19.65,53.83,94.12
VIC,2018-11-22,6.66,14.69,6.97,16.09,56.82,91.88
VIC,2018-11-23,9.49,13.73,7.61,8.58,65.61,94.26
VIC,2018-11-24,5.77,17.23,8.97,14.72,59.25,95.95
VIC,2018-11-25,1.54,18.61,8.85,18.06,55.14,96.92
VIC,2018-11-26,1.82,20.75,8.85,22.73,51.13,97.98
VIC,2018-11-27,0.1,21.49,10.84,18.35,50.98,94.72
VIC,2018-11-28,1.63,20.95,12.22,21.56,56.25,93.27
VIC,2018-11-29,0.58,21.11,10.83,21.96,50.19,90.83
VIC,2018-11-30,0.09,22.54,9.64,26.71,46.64,97.42
VIC,2018-12-01,0.06,30.21,8.32,29.33,25.51,93.25
VIC,2018-12-02,7.37,18.78,11.06,21.4,52.72,84.69
VIC,2018-12-03,0.74,21.68,8.89,17.77,44.29,94.26
VIC,2018-12-04,0.74,22.0,10.64,24.86,47.33,92.44
VIC,2018-12-05,0.03,26.68,10.25,30.08,35.33,91.43
VIC,2018-12-06,0.0,33.74,12.67,30.67,28.05,90.51
VIC,2018-12-07,0.01,36.31,19.62,25.7,22.54,59.03
VIC,2018-12-08,0.09,29.65,20.37,13.7,38.6,65.32
VIC,2018-12-09,1.63,24.1,15.11,15.2,55.06,92.48
VIC,2018-12-10,5.06,24.31,13.22,29.37,49.64,93.53
VIC,2018-12-11,0.02,27.13,10.68,31.05,36.48,93.22
VIC,2018-12-12,0.55,31.08,14.53,24.19,37.24,93.16
VIC,2018-12-13,13.23,19.6,15.97,5.47,78.75,97.18
VIC,2018-12-14,22.33,22.09,13.46,14.05,62.49,99.06
VIC,2018-12-15,9.49,23.48,14.32,18.3,63.14,99.42
VIC,2018-12-16,5.58,22.87,13.39,17.51,55.8,96.3
VIC,2018-12-17,2.08,24.02,12.75,24.61,55.56,99.43
VIC,2018-12-18,0.07,24.81,13.47,23.83,47.92,93.34
VIC,2018-12-19,0.08,26.22,15.32,16.82,49.81,92.43
VIC,2018-12-20,0.42,24.07,14.88,20.39,61.47,97.48
VIC,2018-12-21,1.37,20.85,12.73,16.28,59.53,93.35
VIC,2018-12-22,5.79,20.47,10.57,26.05,49.56,89.18
VIC,2018-12-23,0.2,25.64,8.43,32.09,33.98,93.02
VIC,2018-12-24,0.03,31.86,11.45,32.13,27.66,88.31
VIC,2018-12-25,0.0,30.35,13.46,31.08,32.05,81.24
VIC,2018-12-26,0.0,30.66,12.96,31.9,33.6,89.95
VIC,2018-12-27,0.01,37.11,14.49,28.34,24.32,83.88
VIC,2018-12-28,0.03,35.91,20.92,20.81,23.62,55.33
VIC,2018-12-29,0.63,26.73,19.53,9.61,51.04,76.0
VIC,2018-12-30,1.01,27.08,17.34,17.14,53.41,91.22
VIC,2018-12-31,0.83,28.74,15.46,25.15,41.11,88.3
VIC,2019-01-01,0.55,29.55,13.38,31.35,39.16,92.63
VIC,2019-01-02,0.02,27.58,15.14,27.06,41.59,85.09
VIC,2019-01-03,0.02,32.56,13.9,29.92,32.37,92.58
VIC,2019-01-04,0.01,40.47,16.82,29.4,18.63,67.78
VIC,2019-01-05,0.27,21.66,14.69,13.53,50.41,76.06
VIC,2019-01-06,2.1,24.05,9.62,28.04,39.52,91.67
VIC,2019-01-07,0.04,27.08,12.91,28.93,36.95,86.08
VIC,2019-01-08,0.07,27.88,14.11,24.67,44.77,95.75
VIC,2019-01-09,2.35,22.47,12.69,26.36,46.16,82.63
VIC,2019-01-10,0.02,24.15,9.18,24.9,33.0,83.69
VIC,2019-01-11,0.02,31.25,12.09,29.51,29.91,89.59
VIC,2019-01-12,0.29,31.38,16.79,28.85,33.84,76.09
VIC,2019-01-13,0.01,30.34,12.93,30.53,31.35,83.06
VIC,2019-01-14,0.01,36.07,15.95,30.74,31.66,94.59
VIC,2019-01-15,0.01,37.45,18.01,23.44,28.93,82.78
VIC,2019-01-16,0.02,34.31,18.09,20.99,32.28,74.59
VIC,2019-01-17,0.09,34.39,20.9,13.35,32.3,70.81
VIC,2019-01-18,0.67,30.22,20.63,10.73,46.14,78.72
VIC,2019-01-19,1.46,26.63,13.42,29.25,37.87,83.39
VIC,2019-01-20,0.13,29.04,13.14,28.57,36.81,89.06
VIC,2019-01-21,0.01,32.27,15.78,28.57,36.64,91.06
VIC,2019-01-22,0.0,34.45,16.84,28.81,35.22,89.82
VIC,2019-01-23,0.02,30.65,16.99,27.55,38.53,81.63
VIC,2019-01-24,0.0,37.92,16.65,28.98,26.68,86.3
VIC,2019-01-25,0.03,40.89,22.09,25.03,23.56,66.57
VIC,2019-01-26,0.29,30.4,17.96,24.72,38.65,78.77
VIC,2019-01-27,1.49,24.9,14.93,16.92,48.47,86.46
VIC,2019-01-28,0.13,30.02,13.12,23.99,33.57,89.9
VIC,2019-01-29,0.09,33.05,14.87,24.51,35.19,95.26
VIC,2019-01-30,0.69,33.91,16.05,17.88,34.03,87.76
VIC,2019-01-31,6.03,23.26,15.34,23.11,48.64,77.66
VIC,2019-02-01,0.06,25.21,9.9,28.0,30.54,76.97
VIC,2019-02-02,0.02,33.04,12.68,26.28,31.19,95.95
VIC,2019-02-03,0.02,36.7,17.62,24.34,29.29,83.24
VIC,2019-02-04,2.79,26.46,17.42,17.19,51.16,85.95
VIC,2019-02-05,1.78,25.95,15.56,14.42,49.49,87.48
VIC,2019-02-06,3.06,31.07,16.6,18.88,44.95,97.97
VIC,2019-02-07,6.79,28.61,18.14,18.69,55.83,98.12
VIC,2019-02-08,2.29,24.11,16.51,17.6,57.67,89.64
VIC,2019-02-09,1.88,19.62,11.88,16.4,53.39,85.63
VIC,2019-02-10,3.8,23.5,8.6,23.88,36.2,91.35
VIC,2019-02-11,0.28,26.38,11.16,20.35,41.17,97.86
VIC,2019-02-12,1.05,21.11,14.22,14.59,53.99,80.58
VIC,2019-02-13,3.51,19.15,7.23,22.01,40.68,87.21
